screen_size,rear_camera_mp,front_camera_mp,ram,normalized_used_price,normalized_new_price,OS_Android,OS_Others,OS_Windows,OS_iOS,without_4g,with_4g,without_5g,with_5g,budget_brand,expensive_brand
0.49886030608922177,0.2708333333333333,0.5,0.5,4.537426534,5.306731865,1,0,0,0,0,1,1,0,0,1
0.5284923477694562,0.2708333333333333,0.25,0.3333333333333333,4.705286977,5.010968572,1,0,0,0,0,1,1,0,0,1
0.5402149137088896,0.2708333333333333,0.5,1.0,5.674182005,7.438006989,1,0,0,0,0,1,0,1,0,1
0.5473787040052099,0.2708333333333333,0.5,0.5,5.380450196,6.477264628,1,0,0,0,0,1,0,1,0,1
0.5473787040052099,0.2708333333333333,0.5,0.5,5.014826499,6.313729189,1,0,0,0,0,1,1,0,0,1
0.5177466623249756,0.2708333333333333,1.0,0.5,5.143474781,5.67029463,1,0,0,0,0,1,1,0,0,1
0.5450993161836535,0.2708333333333333,0.5,0.3333333333333333,4.839293241,5.250281918,1,0,0,0,0,1,1,0,0,1
0.8336046890263757,0.2708333333333333,0.25,0.3333333333333333,4.936629881,5.704781975,1,0,0,0,0,1,1,0,0,1
0.664929990231195,0.2708333333333333,0.25,0.5,5.294259143,5.856932654,1,0,0,0,0,1,1,0,0,1
0.664929990231195,0.2708333333333333,0.25,0.3333333333333333,5.001190835,5.556287375,1,0,0,0,0,1,1,0,0,1
0.5284923477694562,0.2708333333333333,1.0,0.6666666666666666,5.428204627,5.9652489,1,0,0,0,0,1,1,0,0,1
0.5284923477694562,0.2708333333333333,1.0,0.6666666666666666,5.378560054,5.885520528,1,0,0,0,0,1,1,0,0,1
0.4995115597525236,0.2708333333333333,0.75,0.5,5.058853866,5.562948291,1,0,0,0,0,1,1,0,0,1
0.4995115597525236,0.2708333333333333,0.5,0.3333333333333333,5.043683148,5.637785112,1,0,0,0,0,1,1,0,0,1
0.5450993161836535,0.2708333333333333,0.5,0.3333333333333333,4.607467545,5.638105528,1,0,0,0,0,1,1,0,0,1
0.3308368609573429,0.10416666666666667,0.0625,0.3333333333333333,3.579343567,4.70311326,1,0,0,0,1,0,1,0,0,1
0.57896450667535,0.065625,0.009375,0.08333333333333333,3.982295058,5.016551095,1,0,0,0,1,0,1,0,0,1
0.5639856724194073,0.2708333333333333,0.25,0.16666666666666666,4.282068168,4.59764192,1,0,0,0,0,1,1,0,1,0
0.5011396939107783,0.2708333333333333,0.25,0.3333333333333333,4.363608049,4.711779921,1,0,0,0,0,1,1,0,1,0
0.5011396939107783,0.2708333333333333,0.25,0.16666666666666666,4.181439269,4.505460342,1,0,0,0,0,1,1,0,1,0
0.5011396939107783,0.2708333333333333,0.5,0.25,4.555244377,4.602165677,1,0,0,0,0,1,1,0,1,0
0.4978834255942689,0.2708333333333333,0.5,0.16666666666666666,4.416669578,4.871296595,1,0,0,0,0,1,1,0,1,0
0.4721589058938456,0.2708333333333333,0.15625,0.16666666666666666,3.989909544,4.381026134,1,0,0,0,0,1,1,0,1,0
0.41354607619667855,0.10416666666666667,0.009375,0.041666666666666664,3.495598057,4.113002744,1,0,0,0,1,0,1,0,1,0
0.82806903288831,0.16666666666666666,0.15625,0.25,4.726768158,5.20136584,1,0,0,0,0,1,1,0,1,0
0.82806903288831,0.16666666666666666,0.15625,0.3333333333333333,5.214881408,5.775141434,1,0,0,0,1,0,1,0,1,0
0.5037447085639857,0.16666666666666666,0.15625,0.16666666666666666,3.940610462,4.591071262,1,0,0,0,0,1,1,0,1,0
0.6616737219146858,0.2708333333333333,0.15625,0.16666666666666666,4.779375562,5.066133071,1,0,0,0,0,1,1,0,1,0
0.6616737219146858,0.10416666666666667,0.0625,0.16666666666666666,4.463721822,4.938064601,1,0,0,0,0,1,1,0,1,0
0.57896450667535,0.041666666666666664,0.0625,0.08333333333333333,3.896096855,4.606768907,1,0,0,0,0,1,1,0,1,0
0.5284923477694562,0.16666666666666666,0.5,0.5,4.423648309,5.524974737,1,0,0,0,0,1,1,0,1,0
0.5284923477694562,0.16666666666666666,1.0,0.5,5.342812606,5.992264227,1,0,0,0,0,1,0,1,1,0
0.49886030608922177,0.16666666666666666,0.5,0.3333333333333333,4.676839473,5.062468443,1,0,0,0,0,1,1,0,1,0
0.82806903288831,0.16666666666666666,0.25,0.16666666666666666,5.056182109,5.191233144,1,0,0,0,0,1,1,0,1,0
0.5402149137088896,0.10416666666666667,0.5,0.3333333333333333,4.879082894,5.601491318,1,0,0,0,0,1,1,0,1,0
0.5027678280690329,0.10416666666666667,0.40625,0.25,4.350148896,5.299466706,1,0,0,0,0,1,1,0,1,0
0.17193096711169,0.041666666666666664,0.40625,0.08333333333333333,3.875566468,5.015689168,0,1,0,0,0,1,1,0,1,0
0.5027678280690329,0.10416666666666667,0.3125,0.6666666666666666,4.734442522,6.768240306,1,0,0,0,0,1,0,1,1,0
0.5027678280690329,0.10416666666666667,0.3125,0.6666666666666666,5.476463552,6.55079458,1,0,0,0,0,1,0,1,1,0
0.5004884402474764,0.10416666666666667,0.40625,0.25,4.636959508,5.481430277,1,0,0,0,0,1,1,0,1,0
0.4721589058938456,0.16666666666666666,0.25,0.25,4.230767603,4.870683334,1,0,0,0,0,1,1,0,1,0
0.82806903288831,0.16666666666666666,0.15625,0.3333333333333333,4.709620287,5.82953368,1,0,0,0,0,1,1,0,1,0
0.4995115597525236,0.16666666666666666,1.0,0.6666666666666666,5.467680322,7.003174544,1,0,0,0,0,1,0,1,1,0
0.4995115597525236,0.16666666666666666,0.5,0.3333333333333333,4.696928611,5.766225051,1,0,0,0,0,1,1,0,1,0
0.4506675350048844,0.16666666666666666,0.15625,0.16666666666666666,4.255328982,4.944353031,1,0,0,0,0,1,1,0,1,0
0.4506675350048844,0.16666666666666666,0.15625,0.08333333333333333,4.08933202,4.606369467,1,0,0,0,0,1,1,0,1,0
0.4972321719309671,0.16666666666666666,0.40625,0.16666666666666666,4.64352514,5.082211493,1,0,0,0,0,1,1,0,1,0
0.5004884402474764,0.16666666666666666,0.40625,0.25,4.550608398,5.304299438,1,0,0,0,0,1,1,0,1,0
0.5144903940084663,0.16666666666666666,0.5,0.3333333333333333,4.461877016,5.248023572,1,0,0,0,0,1,1,0,1,0
0.5177466623249756,0.16666666666666666,0.5,0.25,4.582310892,4.864607093,1,0,0,0,0,1,1,0,1,0
0.5118853793552589,0.16666666666666666,0.25,0.25,4.373994463,4.694645192,1,0,0,0,0,1,1,0,1,0
0.4978834255942689,0.2708333333333333,0.15625,0.25,4.517649588,5.300415165,1,0,0,0,0,1,1,0,1,0
0.4978834255942689,0.3333333333333333,0.15625,0.3333333333333333,4.887940214,5.704049106,1,0,0,0,0,1,1,0,1,0
0.4177792250081407,0.2708333333333333,0.15625,0.16666666666666666,4.358630057,5.191066176,1,0,0,0,0,1,1,0,1,0
0.24812764571800716,0.041666666666666664,0.040625,0.041666666666666664,3.027715319,3.925925911,1,0,0,0,1,0,1,0,1,0
0.5011396939107783,0.2708333333333333,0.625,0.6666666666666666,5.167866937,6.272027589,1,0,0,0,0,1,0,1,0,1
0.5004884402474764,0.2708333333333333,0.5,0.5,4.665512415,5.526329049,1,0,0,0,0,1,1,0,0,1
0.5004884402474764,0.2708333333333333,0.25,0.16666666666666666,4.290185431,5.195176608,1,0,0,0,0,1,1,0,0,1
0.4978834255942689,0.2708333333333333,0.625,0.5,4.721084811,5.830679408,1,0,0,0,0,1,1,0,0,1
0.4978834255942689,0.2708333333333333,0.5,0.5,4.842295535,5.388660686,1,0,0,0,0,1,1,0,0,1
0.4978834255942689,0.2708333333333333,0.625,0.5,4.959412173,6.040659391,1,0,0,0,0,1,1,0,0,1
0.3308368609573429,0.041666666666666664,0.009375,0.020833333333333332,3.043569603,3.926714554,1,0,0,0,1,0,1,0,1,0
0.25236079452946925,0.0062499999999999995,0.009375,0.020833333333333332,2.386926241,3.664842876,1,0,0,0,1,0,1,0,1,0
0.3266037121458808,0.041666666666666664,0.009375,0.020833333333333332,2.856470206,4.244630641,1,0,0,0,1,0,1,0,1,0
0.3308368609573429,0.041666666666666664,0.009375,0.3333333333333333,3.108614431,4.094844437,1,0,0,0,1,0,1,0,1,0
0.25236079452946925,0.0062499999999999995,0.009375,0.3333333333333333,2.989714201,3.884240624,1,0,0,0,1,0,1,0,1,0
0.5004884402474764,0.2708333333333333,0.5,0.5,4.829672813,5.704848573,1,0,0,0,0,1,1,0,1,0
0.502116574405731,0.2708333333333333,0.78125,1.0,5.186882886,7.090784918,1,0,0,0,0,1,0,1,1,0
0.5392380332139368,0.0062499999999999995,0.25,0.25,4.186011751,5.004885462,1,0,0,0,0,1,1,0,1,0
0.4506675350048844,0.0062499999999999995,0.15625,0.16666666666666666,3.616308761,4.100160948,1,0,0,0,0,1,1,0,1,0
0.4506675350048844,0.0062499999999999995,0.15625,0.16666666666666666,4.055430469,4.591983624,1,0,0,0,0,1,1,0,1,0
0.1686746987951807,0.0062499999999999995,0.0,0.0025,2.910174385,3.399863159,0,1,0,0,1,0,1,0,1,0
0.1686746987951807,0.0062499999999999995,0.0,0.3333333333333333,2.729159164,2.911263117,0,1,0,0,1,0,1,0,1,0
0.5633344187561055,0.0062499999999999995,0.75,0.5,5.314043067,6.216845593,1,0,0,0,0,1,0,1,1,0
0.1686746987951807,0.0062499999999999995,0.0,0.0016666666666666668,3.370738174,3.699077279,0,1,0,0,1,0,1,0,1,0
0.1686746987951807,0.0062499999999999995,0.0,0.0016666666666666668,2.721295428,3.688379329,0,1,0,0,0,1,1,0,1,0
0.5418430478671442,0.2708333333333333,0.5,0.6666666666666666,5.620944196,6.609308811,1,0,0,0,0,1,0,1,0,1
0.5418430478671442,0.2708333333333333,0.5,0.6666666666666666,5.288166015,6.474106722,1,0,0,0,0,1,0,1,0,1
0.5516118528166721,0.2708333333333333,0.5,1.0,5.713402718,6.686160528,1,0,0,0,0,1,0,1,0,1
0.5516118528166721,0.2708333333333333,0.5,0.5,5.670983763,6.686647155,1,0,0,0,0,1,0,1,0,1
0.5418430478671442,0.2708333333333333,1.0,0.6666666666666666,5.170881643,6.153455837,1,0,0,0,0,1,0,1,0,1
0.5317486160859655,0.2708333333333333,1.0,0.6666666666666666,5.009634794,5.910254492,1,0,0,0,0,1,0,1,0,1
0.5434711820253989,0.2708333333333333,1.0,0.5,5.033895988,5.672842052,1,0,0,0,0,1,0,1,0,1
0.5418430478671442,0.2708333333333333,0.5,0.6666666666666666,5.116615618,6.253482598,1,0,0,0,0,1,0,1,0,1
0.4978834255942689,0.2708333333333333,0.25,0.25,4.578312732,4.782479201,1,0,0,0,0,1,1,0,0,1
0.4995115597525236,0.2708333333333333,1.0,0.6666666666666666,5.412315471,5.98838481,1,0,0,0,0,1,0,1,0,1
0.4995115597525236,0.16666666666666666,1.0,0.6666666666666666,4.868380247,6.088023946,1,0,0,0,0,1,0,1,0,1
0.5004884402474764,0.16666666666666666,0.25,0.3333333333333333,4.57037168,5.01588814,1,0,0,0,0,1,1,0,0,1
0.4995115597525236,0.16666666666666666,0.78125,0.5,4.936199063,5.632572862,1,0,0,0,0,1,1,0,0,1
0.4995115597525236,0.16666666666666666,1.0,0.3333333333333333,4.94178527,5.800667172,1,0,0,0,0,1,1,0,0,1
0.5402149137088896,0.16666666666666666,0.5,0.5,4.656718448,5.556287375,1,0,0,0,0,1,1,0,0,1
0.5011396939107783,0.16666666666666666,0.5,0.6666666666666666,5.295613715,6.780830585,1,0,0,0,0,1,0,1,0,1
0.4972321719309671,0.16666666666666666,0.15625,0.16666666666666666,4.322011202,4.605670061,1,0,0,0,0,1,1,0,0,1
0.4978834255942689,0.2708333333333333,0.25,0.25,4.457713717,5.437252881,1,0,0,0,0,1,1,0,0,1
0.3350700097688049,0.16666666666666666,0.15625,0.08333333333333333,4.02463715,5.009968405,1,0,0,0,0,1,1,0,0,1
0.5350048844024747,0.16666666666666666,0.625,0.5,5.570212986,6.803360963,1,0,0,0,0,1,0,1,1,0
0.5004884402474764,0.2708333333333333,0.5,0.3333333333333333,4.702659807,5.302060353,1,0,0,0,0,1,1,0,1,0
0.5004884402474764,0.2708333333333333,0.5,0.3333333333333333,4.941570991,5.0141624,1,0,0,0,0,1,1,0,1,0
0.5004884402474764,0.2708333333333333,0.15625,0.25,4.498364182,4.606569207,1,0,0,0,0,1,1,0,1,0
0.4972321719309671,0.2708333333333333,0.15625,0.25,2.896464272,3.690877457,1,0,0,0,0,1,1,0,1,0
0.4972321719309671,0.2708333333333333,0.15625,0.16666666666666666,4.288677032,4.611351045,1,0,0,0,0,1,1,0,1,0
0.6616737219146858,0.10416666666666667,0.0625,0.125,4.32611744,5.348202169,1,0,0,0,0,1,1,0,0,1
0.4995115597525236,0.041666666666666664,0.25,0.6666666666666666,4.915665057,6.508292123,1,0,0,0,0,1,1,0,1,0
0.42103549332464996,0.16666666666666666,0.25,0.3333333333333333,4.180522258,5.34563025,1,0,0,0,0,1,1,0,1,0
0.5402149137088896,0.041666666666666664,0.5,0.5,5.020849617,5.985371019,1,0,0,0,0,1,0,1,1,0
0.5402149137088896,0.16666666666666666,0.75,0.5,5.036303041,5.802239214,1,0,0,0,0,1,1,0,1,0
0.57896450667535,0.041666666666666664,0.5,0.3333333333333333,4.378896742,4.80557721,1,0,0,0,0,1,1,0,1,0
0.5011396939107783,0.041666666666666664,0.25,0.16666666666666666,4.084294226,4.791151704,1,0,0,0,0,1,1,0,1,0
0.5011396939107783,0.041666666666666664,0.5,0.5,4.919469846,5.393172898,1,0,0,0,0,1,1,0,1,0
0.4177792250081407,0.041666666666666664,0.15625,0.16666666666666666,3.629394807,4.246493239,1,0,0,0,0,1,1,0,1,0
0.41354607619667855,0.041666666666666664,0.15625,0.3333333333333333,3.974809994,4.699388861,1,0,0,0,0,1,1,0,1,0
0.41354607619667855,0.2708333333333333,0.15625,0.16666666666666666,4.29374172,4.382276603,1,0,0,0,0,1,1,0,1,0
0.502116574405731,0.25,0.5,0.6666666666666666,5.175471537,5.700042155,1,0,0,0,0,1,1,0,1,0
0.5327254965809183,0.2708333333333333,1.0,0.6666666666666666,5.052864298,5.766694674,1,0,0,0,0,1,1,0,0,1
0.5402149137088896,0.2708333333333333,0.5,0.3333333333333333,4.801065863,5.068904202,1,0,0,0,0,1,1,0,0,1
0.5424943015304461,0.2708333333333333,1.0,0.6666666666666666,5.560335417,6.446116566,1,0,0,0,0,1,0,1,0,1
0.5278410941061543,0.2708333333333333,0.5,0.6666666666666666,4.847331743,5.702781974,1,0,0,0,0,1,1,0,0,1
0.5350048844024747,0.2708333333333333,0.25,0.3333333333333333,4.823260994,5.249652195,1,0,0,0,0,1,1,0,0,1
0.5434711820253989,0.2708333333333333,0.5,0.5,4.95434709,5.857447322,1,0,0,0,0,1,0,1,0,1
0.569846955389124,0.2708333333333333,0.5,0.6666666666666666,5.466878008,6.447290015,1,0,0,0,0,1,0,1,0,1
0.5327254965809183,0.2708333333333333,1.0,0.6666666666666666,5.192623462,5.599199434,1,0,0,0,0,1,1,0,0,1
0.5327254965809183,0.2708333333333333,1.0,0.6666666666666666,5.288014474,6.04545545,1,0,0,0,0,1,0,1,0,1
0.5278410941061543,0.2708333333333333,0.5,0.6666666666666666,4.770599875,5.79331844,1,0,0,0,0,1,1,0,0,1
0.5402149137088896,0.2708333333333333,0.5,0.6666666666666666,5.064302435,5.435249221,1,0,0,0,0,1,1,0,0,1
0.5278410941061543,0.2708333333333333,1.0,0.6666666666666666,5.104732617,5.801816215,1,0,0,0,0,1,1,0,0,1
0.5252360794529469,0.2708333333333333,0.25,0.25,4.417755682,4.886809035,1,0,0,0,0,1,1,0,0,1
0.5278410941061543,0.2708333333333333,0.5,0.5,4.601664047,5.55971963,1,0,0,0,0,1,1,0,0,1
0.5252360794529469,0.2708333333333333,0.25,0.3333333333333333,4.59360355,4.941928096,1,0,0,0,0,1,1,0,0,1
0.5252360794529469,0.2708333333333333,0.5,0.3333333333333333,4.907346705,5.245812813,1,0,0,0,0,1,1,0,0,1
0.569846955389124,0.2708333333333333,0.5,0.6666666666666666,4.94071342,6.594864794,1,0,0,0,0,1,0,1,0,1
0.569846955389124,0.2708333333333333,0.5,0.6666666666666666,5.278471738,6.461014949,1,0,0,0,0,1,1,0,0,1
0.5301204819277109,0.2708333333333333,0.375,0.6666666666666666,4.911109575,6.215967174,1,0,0,0,0,1,0,1,0,1
0.5301204819277109,0.2708333333333333,0.375,0.6666666666666666,5.144350003,6.015376367,1,0,0,0,0,1,1,0,0,1
0.5144903940084663,0.16666666666666666,0.15625,0.16666666666666666,3.966132331,4.485598051,1,0,0,0,0,1,1,0,0,1
0.5278410941061543,0.2708333333333333,1.0,0.5,5.206859756,5.635896134,1,0,0,0,0,1,1,0,0,1
0.5278410941061543,0.2708333333333333,0.375,0.5,4.735671994,5.523458921,1,0,0,0,0,1,1,0,0,1
0.5402149137088896,0.2708333333333333,0.5,0.3333333333333333,4.956108708,5.304746654,1,0,0,0,0,1,1,0,0,1
0.5284923477694562,0.2708333333333333,0.5,0.5,4.755829062,5.736217396,1,0,0,0,0,1,1,0,0,1
0.5177466623249756,0.2708333333333333,0.5,0.3333333333333333,4.614625345,5.071291288,1,0,0,0,0,1,1,0,0,1
0.5252360794529469,0.2708333333333333,0.625,0.3333333333333333,4.761831996,5.440511132,1,0,0,0,0,1,1,0,0,1
0.5402149137088896,0.2708333333333333,0.5,0.5,5.116315759,5.561604282,1,0,0,0,0,1,1,0,0,1
0.5144903940084663,0.2708333333333333,0.15625,0.16666666666666666,4.382151627,4.607966273,1,0,0,0,0,1,1,0,0,1
0.3350700097688049,0.10416666666666667,0.0625,0.041666666666666664,3.379292546,4.6998438,1,0,0,0,1,0,1,0,0,1
0.42103549332464996,0.16666666666666666,0.25,0.25,4.421487704,5.199380619,1,0,0,0,0,1,1,0,1,0
0.46890263757733636,0.2708333333333333,0.25,0.16666666666666666,4.523526197,5.013098924,1,0,0,0,0,1,1,0,1,0
0.49527841094106156,0.16666666666666666,0.15625,0.16666666666666666,4.131800899,4.405498991,1,0,0,0,0,1,1,0,1,0
0.49886030608922177,0.16666666666666666,0.5,0.5,4.857950206,5.52589109,1,0,0,0,0,1,1,0,1,0
0.5177466623249756,0.16666666666666666,0.25,0.25,4.33781348,5.196616812,1,0,0,0,0,1,1,0,1,0
0.5434711820253989,0.2708333333333333,0.625,0.6666666666666666,4.852498904,5.664244378,1,0,0,0,0,1,0,1,1,0
0.5434711820253989,0.2708333333333333,0.5,0.5,4.977492076,5.301312876,1,0,0,0,0,1,0,1,1,0
0.5516118528166721,0.2708333333333333,0.5,0.5,5.120923648,5.523139508,1,0,0,0,0,1,0,1,1,0
0.5516118528166721,0.2708333333333333,0.5,0.5,5.026246142,5.563792173,1,0,0,0,0,1,0,1,1,0
0.5516118528166721,0.2708333333333333,1.0,0.5,4.966753066,5.198718001,1,0,0,0,0,1,1,0,1,0
0.5144903940084663,0.2708333333333333,0.25,0.16666666666666666,4.344065128,4.49535532,1,0,0,0,0,1,1,0,1,0
0.5144903940084663,0.2708333333333333,0.25,0.16666666666666666,3.421000009,4.39222446,1,0,0,0,0,1,1,0,1,0
0.5516118528166721,0.2708333333333333,0.5,0.5,4.967310169,5.295513439,1,0,0,0,0,1,1,0,1,0
0.6551611852816672,0.25,0.625,1.0,6.619433002,7.823341763,1,0,0,0,0,1,0,1,1,0
0.5284923477694562,0.25,0.625,0.6666666666666666,5.360587692,6.211302641,1,0,0,0,0,1,1,0,1,0
0.5284923477694562,0.25,0.5,0.6666666666666666,5.192289962,6.107267847,1,0,0,0,0,1,1,0,1,0
0.4972321719309671,0.25,1.0,0.3333333333333333,4.792396362,5.129188404,1,0,0,0,0,1,1,0,1,0
0.5284923477694562,0.25,1.0,0.5,4.886280713,5.56819182,1,0,0,0,0,1,1,0,1,0
0.49886030608922177,0.25,0.40625,0.25,4.687395126,4.939282497,1,0,0,0,0,1,1,0,1,0
0.5499837186584174,0.2708333333333333,0.375,0.6666666666666666,5.390850968,6.394693824,1,0,0,0,0,1,0,1,1,0
0.5499837186584174,0.2708333333333333,0.375,0.5,4.652053772,5.740146547,1,0,0,0,0,1,0,1,1,0
0.4962552914360143,0.3020833333333333,0.25,0.25,4.272211769,4.493232533,1,0,0,0,0,1,1,0,1,0
0.5037447085639857,0.3333333333333333,0.15625,0.25,4.408059812,4.485936098,1,0,0,0,0,1,1,0,1,0
0.49886030608922177,0.3020833333333333,0.5,0.25,4.498697941,5.080658745,1,0,0,0,0,1,1,0,1,0
0.5366330185607294,0.3020833333333333,0.25,0.3333333333333333,4.57316339,4.872292344,1,0,0,0,0,1,1,0,1,0
0.5499837186584174,1.0,0.5,0.6666666666666666,5.668051665,6.708779812,1,0,0,0,0,1,1,0,1,0
0.5310973624226636,0.3020833333333333,0.25,0.5,5.243913978,6.312478634,1,0,0,0,0,1,1,0,1,0
0.4506675350048844,0.2708333333333333,0.25,0.16666666666666666,4.297421451,4.383650316,1,0,0,0,0,1,1,0,1,0
0.41354607619667855,0.16666666666666666,0.15625,0.08333333333333333,3.803992261,4.120986493,1,0,0,0,0,1,1,0,1,0
0.41354607619667855,0.16666666666666666,0.15625,0.08333333333333333,3.931433399,4.102643365,1,0,0,0,1,0,1,0,1,0
0.5499837186584174,1.0,0.5,0.5,5.263725922,6.217723241,1,0,0,0,0,1,1,0,1,0
0.5350048844024747,0.3020833333333333,0.625,0.5,5.029718709,6.15296671,1,0,0,0,0,1,1,0,1,0
0.4506675350048844,0.2708333333333333,0.25,0.16666666666666666,4.450152464,5.002468705,1,0,0,0,0,1,1,0,1,0
0.4972321719309671,0.3333333333333333,0.15625,0.16666666666666666,4.339249605,4.412192049,1,0,0,0,0,1,1,0,1,0
0.4721589058938456,0.2708333333333333,0.15625,0.25,4.466367783,4.695467824,1,0,0,0,0,1,1,0,1,0
0.5633344187561055,0.2708333333333333,0.5,0.6666666666666666,5.051905188,5.520660598,1,0,0,0,0,1,0,1,1,0
0.5434711820253989,0.2708333333333333,0.25,0.6666666666666666,5.018008048,5.884157694,1,0,0,0,0,1,0,1,1,0
0.8303484207098665,0.2708333333333333,0.25,0.5,4.903346996,5.634075062,1,0,0,0,0,1,0,1,1,0
0.49886030608922177,0.2708333333333333,0.25,0.25,4.477791257,4.943355241,1,0,0,0,0,1,1,0,1,0
0.5284923477694562,0.2708333333333333,0.25,0.3333333333333333,4.466597536,5.076423035,1,0,0,0,0,1,1,0,1,0
0.4506675350048844,0.16666666666666666,0.15625,0.16666666666666666,3.961574784,4.507116246,1,0,0,0,0,1,1,0,1,0
